Date,Volume,Adj Close
"Mar 15, 2022",401690,96.44
"Mar 14, 2022",344184,103.01
"Mar 11, 2022",368194,109.33
"Mar 10, 2022",437924,106.02
"Mar 9, 2022",594773,108.7
"Mar 8, 2022",583106,123.7
"Mar 7, 2022",576022,119.4
"Mar 4, 2022",493875,115.68
"Mar 3, 2022",592031,107.67
"Mar 2, 2022",651853,110.6
"Mar 1, 2022",698814,103.41
"Feb 28, 2022",490796,95.72
"Feb 25, 2022",523793,91.59
"Feb 24, 2022",872244,92.81
"Feb 23, 2022",440574,92.1
"Feb 22, 2022",789041,92.35
"Feb 18, 2022",150382,91.07
"Feb 17, 2022",212552,91.76
"Feb 16, 2022",401453,93.66
"Feb 15, 2022",442641,92.07
"Feb 14, 2022",467071,95.46
"Feb 11, 2022",554423,93.1
"Feb 10, 2022",492091,89.88
"Feb 9, 2022",445618,89.66
"Feb 8, 2022",467386,89.36
"Feb 7, 2022",497754,91.32
"Feb 4, 2022",410926,92.31
"Feb 3, 2022",465771,90.27
"Feb 2, 2022",456863,88.26
"Feb 1, 2022",376841,88.2
"Jan 31, 2022",359080,88.15
"Jan 28, 2022",436172,86.82
"Jan 27, 2022",427804,86.61
"Jan 26, 2022",459642,87.35
"Jan 25, 2022",507219,85.6
"Jan 24, 2022",511695,83.31
"Jan 21, 2022",509103,85.14
"Jan 20, 2022",532202,86.9
"Jan 19, 2022",113153,86.96
"Jan 18, 2022",163643,85.43
"Jan 14, 2022",364442,83.82
"Jan 13, 2022",364769,82.12
"Jan 12, 2022",420619,82.64
"Jan 11, 2022",481815,81.22
"Jan 10, 2022",389956,78.23
"Jan 7, 2022",414434,78.9
"Jan 6, 2022",476665,79.46
"Jan 5, 2022",397898,77.85
"Jan 4, 2022",372848,76.99
"Jan 3, 2022",317628,76.08
"Dec 31, 2021",237118,75.21
"Dec 30, 2021",231163,76.99
"Dec 29, 2021",283557,76.56
"Dec 28, 2021",249728,75.98
"Dec 27, 2021",268490,75.57
"Dec 23, 2021",270223,73.79
"Dec 22, 2021",306709,72.76
"Dec 21, 2021",358779,71.12
"Dec 20, 2021",492217,68.23
"Dec 17, 2021",78125,70.86
"Dec 16, 2021",142541,72.38
"Dec 15, 2021",294337,70.87
"Dec 14, 2021",359454,70.73
"Dec 13, 2021",406604,71.29
"Dec 10, 2021",397883,71.67
"Dec 9, 2021",393205,70.94
"Dec 8, 2021",464846,72.36
"Dec 7, 2021",496528,72.05
"Dec 6, 2021",401060,69.49
"Dec 3, 2021",449974,66.26
"Dec 2, 2021",668293,66.5
"Dec 1, 2021",602447,65.57
"Nov 30, 2021",722475,66.18
"Nov 29, 2021",675090,69.95
"Nov 26, 2021",844630,68.15
"Nov 24, 2021",328848,78.39
"Nov 23, 2021",506987,78.5
"Nov 22, 2021",465768,76.75
"Nov 19, 2021",623448,76.1
"Nov 18, 2021",83984,79.01
"Nov 17, 2021",174471,78.36
"Nov 16, 2021",325668,80.76
"Nov 15, 2021",343484,80.88
"Nov 12, 2021",390304,80.79
"Nov 11, 2021",475436,81.59
"Nov 10, 2021",555215,81.34
"Nov 9, 2021",504832,84.15
"Nov 8, 2021",393953,81.93
"Nov 5, 2021",531054,81.27
"Nov 4, 2021",701119,78.81
"Nov 3, 2021",546577,80.86
"Nov 2, 2021",429608,83.91
"Nov 1, 2021",412309,84.05
"Oct 29, 2021",507309,83.57
"Oct 28, 2021",491585,82.81
"Oct 27, 2021",529952,82.66
"Oct 26, 2021",467716,84.65
"Oct 25, 2021",568725,83.76
"Oct 22, 2021",465355,83.76
"Oct 21, 2021",567503,82.5
"Oct 20, 2021",530693,83.87
"Oct 19, 2021",82607,82.96
"Oct 18, 2021",134098,82.44
"Oct 15, 2021",277953,82.28
"Oct 14, 2021",399813,81.31
"Oct 13, 2021",487220,80.44
"Oct 12, 2021",598181,80.64
"Oct 11, 2021",653756,80.52
"Oct 8, 2021",662010,79.35
"Oct 7, 2021",545008,78.3
"Oct 6, 2021",459055,77.43
"Oct 5, 2021",449617,78.93
"Oct 4, 2021",458006,77.62
"Oct 1, 2021",388996,75.88
"Sep 30, 2021",583189,75.03
"Sep 29, 2021",424193,74.83
"Sep 28, 2021",476143,75.29
"Sep 27, 2021",417829,75.45
"Sep 24, 2021",350382,73.98
"Sep 23, 2021",403405,73.3
"Sep 22, 2021",381061,72.23
"Sep 21, 2021",393403,70.56
"Sep 20, 2021",75837,70.29
"Sep 17, 2021",119933,71.97
"Sep 16, 2021",298412,72.61
"Sep 15, 2021",418665,72.61
"Sep 14, 2021",414231,70.46
"Sep 13, 2021",390939,70.45
"Sep 10, 2021",411079,69.72
"Sep 9, 2021",556451,68.14
"Sep 8, 2021",389325,69.3
"Sep 7, 2021",481704,68.35
"Sep 3, 2021",313086,69.29
"Sep 2, 2021",403314,69.99
"Sep 1, 2021",399497,68.59
"Aug 31, 2021",325853,68.5
"Aug 30, 2021",360797,69.21
"Aug 27, 2021",326056,68.74
"Aug 26, 2021",344286,67.42
"Aug 25, 2021",353742,68.36
"Aug 24, 2021",335888,67.54
"Aug 23, 2021",397290,65.64
"Aug 20, 2021",365009,62.32
"Aug 19, 2021",88237,63.69
"Aug 18, 2021",121197,65.46
"Aug 17, 2021",235303,66.59
"Aug 16, 2021",334844,67.29
"Aug 13, 2021",272033,68.44
"Aug 12, 2021",352465,69.09
"Aug 11, 2021",513292,69.25
"Aug 10, 2021",452126,68.29
"Aug 9, 2021",598381,66.48
"Aug 6, 2021",537136,68.28
"Aug 5, 2021",416331,69.09
"Aug 4, 2021",582924,68.15
"Aug 3, 2021",509938,70.56
"Aug 2, 2021",448200,71.26
"Jul 30, 2021",303700,73.95
"Jul 29, 2021",294462,73.62
"Jul 28, 2021",318911,72.39
"Jul 27, 2021",333123,71.65
"Jul 26, 2021",395743,71.91
"Jul 23, 2021",274778,72.07
"Jul 22, 2021",435181,71.91
"Jul 21, 2021",503030,70.3
"Jul 20, 2021",561629,67.42
"Jul 19, 2021",82565,66.42
"Jul 16, 2021",133926,71.81
"Jul 15, 2021",368679,71.65
"Jul 14, 2021",528360,73.13
"Jul 13, 2021",444078,75.25
"Jul 12, 2021",397931,74.1
"Jul 9, 2021",422154,74.56
"Jul 8, 2021",529690,72.94
"Jul 7, 2021",607971,72.2
"Jul 6, 2021",714044,73.37
"Jul 2, 2021",377531,75.16
"Jul 1, 2021",615678,75.23
"Jun 30, 2021",383626,73.47
"Jun 29, 2021",321448,72.98
"Jun 28, 2021",354701,72.91
"Jun 25, 2021",364721,74.05
"Jun 24, 2021",334833,73.3
"Jun 23, 2021",429207,73.08
"Jun 22, 2021",498555,73.06
"Jun 21, 2021",123662,73.66
"Jun 18, 2021",139584,71.64
"Jun 17, 2021",373780,71.04
"Jun 16, 2021",426775,72.15
"Jun 15, 2021",336035,72.12
"Jun 14, 2021",319639,70.88
"Jun 11, 2021",563575,70.91
"Jun 10, 2021",492464,70.29
"Jun 9, 2021",410820,69.96
"Jun 8, 2021",441302,70.05
"Jun 7, 2021",365621,69.23
"Jun 4, 2021",326250,69.62
"Jun 3, 2021",351367,68.81
"Jun 2, 2021",332995,68.83
"Jun 1, 2021",570985,67.72
"May 28, 2021",390461,66.32
"May 27, 2021",337542,66.85
"May 26, 2021",376207,66.21
"May 25, 2021",497394,66.07
"May 24, 2021",466647,66.05
"May 21, 2021",530831,63.58
"May 20, 2021",524168,62.05
"May 19, 2021",101902,63.36
"May 18, 2021",167348,65.49
"May 17, 2021",268476,66.27
"May 14, 2021",383749,65.37
"May 13, 2021",547691,63.82
"May 12, 2021",508519,66.08
"May 11, 2021",514949,65.28
"May 10, 2021",448337,64.92
"May 7, 2021",431417,64.9
"May 6, 2021",389214,64.71
"May 5, 2021",460066,65.63
"May 4, 2021",370208,65.69
"May 3, 2021",285969,64.49
"Apr 30, 2021",400515,63.58
"Apr 29, 2021",384489,65.01
"Apr 28, 2021",387683,63.86
"Apr 27, 2021",361536,62.94
"Apr 26, 2021",366865,61.91
"Apr 23, 2021",345407,62.14
"Apr 22, 2021",344700,61.43
"Apr 21, 2021",431486,61.35
"Apr 20, 2021",476046,62.44
"Apr 19, 2021",74384,63.38
"Apr 16, 2021",87795,63.13
"Apr 15, 2021",243370,63.46
"Apr 14, 2021",419813,63.15
"Apr 13, 2021",349733,60.18
"Apr 12, 2021",410218,59.7
"Apr 9, 2021",351436,59.32
"Apr 8, 2021",419913,59.6
"Apr 7, 2021",475537,59.77
"Apr 6, 2021",457348,59.33
"Apr 5, 2021",438864,58.65
"Apr 1, 2021",605567,61.45
"Mar 31, 2021",414162,59.16
"Mar 30, 2021",388188,60.55
"Mar 29, 2021",449360,61.56
"Mar 26, 2021",471996,60.97
"Mar 25, 2021",580105,58.56
"Mar 24, 2021",566291,61.18
"Mar 23, 2021",712317,57.76
"Mar 22, 2021",404370,61.55
"Mar 19, 2021",84171,61.42
"Mar 18, 2021",143597,60.0
"Mar 17, 2021",254724,64.6
"Mar 16, 2021",317537,64.8
"Mar 15, 2021",378009,65.39
"Mar 12, 2021",321714,65.61
"Mar 11, 2021",441063,66.02
"Mar 10, 2021",498488,64.44
"Mar 9, 2021",554564,64.01
"Mar 8, 2021",533376,65.05
"Mar 5, 2021",573168,66.09
"Mar 4, 2021",694628,63.83
"Mar 3, 2021",465311,61.28
"Mar 2, 2021",464133,59.75
"Mar 1, 2021",456679,60.64
"Feb 26, 2021",472723,61.5
"Feb 25, 2021",510357,63.53
"Feb 24, 2021",489933,63.22
"Feb 23, 2021",570677,61.67
"Feb 22, 2021",505773,61.49
"Feb 19, 2021",102427,59.24
"Feb 18, 2021",132035,60.52
"Feb 17, 2021",335419,61.14
"Feb 16, 2021",602332,60.05
"Feb 12, 2021",480822,59.47
"Feb 11, 2021",380445,58.24
"Feb 10, 2021",457535,58.68
"Feb 9, 2021",514698,58.36
"Feb 8, 2021",399724,57.97
"Feb 5, 2021",400833,56.85
"Feb 4, 2021",381404,56.23
"Feb 3, 2021",448693,55.69
"Feb 2, 2021",463718,54.76
"Feb 1, 2021",416067,53.55
"Jan 29, 2021",410914,52.2
"Jan 28, 2021",411406,52.34
"Jan 27, 2021",442376,52.85
"Jan 26, 2021",314538,52.61
"Jan 25, 2021",349076,52.77
"Jan 22, 2021",437484,52.27
"Jan 21, 2021",352397,53.13
"Jan 20, 2021",400301,53.24
"Jan 19, 2021",125964,52.98
"Jan 15, 2021",165668,52.36
"Jan 14, 2021",390087,53.57
"Jan 13, 2021",429898,52.91
"Jan 12, 2021",400200,53.21
"Jan 11, 2021",394822,52.25
"Jan 8, 2021",499416,52.24
"Jan 7, 2021",369292,50.83
"Jan 6, 2021",509365,50.63
"Jan 5, 2021",643191,49.93
"Jan 4, 2021",528525,47.62
"Dec 31, 2020",181894,48.52
"Dec 30, 2020",266957,48.4
"Dec 29, 2020",213778,48.0
"Dec 28, 2020",238462,47.62
"Dec 24, 2020",167390,48.23
"Dec 23, 2020",344306,48.12
"Dec 22, 2020",295737,47.02
"Dec 21, 2020",478098,47.74
"Dec 18, 2020",83711,49.1
"Dec 17, 2020",96536,48.36
"Dec 16, 2020",275331,47.82
"Dec 15, 2020",311169,47.62
"Dec 14, 2020",403543,46.99
"Dec 11, 2020",367305,46.57
"Dec 10, 2020",447529,46.78
"Dec 9, 2020",434976,45.52
"Dec 8, 2020",332641,45.6
"Dec 7, 2020",348871,45.76
"Dec 4, 2020",335453,46.26
"Dec 3, 2020",350768,45.64
"Dec 2, 2020",368854,45.28
"Dec 1, 2020",314919,44.55
"Nov 30, 2020",370755,45.34
"Nov 27, 2020",365128,45.53
"Nov 25, 2020",417182,45.71
"Nov 24, 2020",418527,44.91
"Nov 23, 2020",300717,43.06
"Nov 20, 2020",276340,42.15
"Nov 19, 2020",88144,41.74
"Nov 18, 2020",107013,41.82
"Nov 17, 2020",243677,41.43
"Nov 16, 2020",378785,41.34
"Nov 13, 2020",338187,40.13
"Nov 12, 2020",401031,41.12
"Nov 11, 2020",443772,41.45
"Nov 10, 2020",457045,41.36
"Nov 9, 2020",622921,40.29
"Nov 6, 2020",411026,37.14
"Nov 5, 2020",298366,38.79
"Nov 4, 2020",437000,39.15
"Nov 3, 2020",410611,37.66
"Nov 2, 2020",489204,36.81
"Oct 30, 2020",388971,35.79
"Oct 29, 2020",568816,36.17
"Oct 28, 2020",489954,37.39
"Oct 27, 2020",339535,39.57
"Oct 26, 2020",360184,38.56
"Oct 23, 2020",268931,39.85
"Oct 22, 2020",307494,40.64
"Oct 21, 2020",366899,40.03
"Oct 20, 2020",360574,41.46
"Oct 19, 2020",75335,40.83
"Oct 16, 2020",96488,40.88
"Oct 15, 2020",248251,40.96
"Oct 14, 2020",328295,41.04
"Oct 13, 2020",375470,40.2
"Oct 12, 2020",322035,39.43
"Oct 9, 2020",331703,40.6
"Oct 8, 2020",409787,41.19
"Oct 7, 2020",433065,39.95
"Oct 6, 2020",400531,40.67
"Oct 5, 2020",378579,39.22
"Oct 2, 2020",391428,37.05
"Oct 1, 2020",443442,38.72
"Sep 30, 2020",340294,40.22
"Sep 29, 2020",379599,39.29
"Sep 28, 2020",226425,40.6
"Sep 25, 2020",229025,40.25
"Sep 24, 2020",269992,40.31
"Sep 23, 2020",318754,39.93
"Sep 22, 2020",287807,39.6
"Sep 21, 2020",66195,39.31
"Sep 18, 2020",85906,41.11
"Sep 17, 2020",280669,40.97
"Sep 16, 2020",367612,40.16
"Sep 15, 2020",348861,38.28
"Sep 14, 2020",347563,37.26
"Sep 11, 2020",363787,37.33
"Sep 10, 2020",367555,37.3
"Sep 9, 2020",455356,38.05
"Sep 8, 2020",720975,36.76
"Sep 4, 2020",444184,39.77
"Sep 3, 2020",417634,41.37
"Sep 2, 2020",421771,41.51
"Sep 1, 2020",285146,42.76
"Aug 31, 2020",236877,42.61
"Aug 28, 2020",272800,42.97
"Aug 27, 2020",320968,43.04
"Aug 26, 2020",262243,43.39
"Aug 25, 2020",330800,43.35
"Aug 24, 2020",294731,42.62
"Aug 21, 2020",345368,42.34
"Aug 20, 2020",377070,42.58
"Aug 19, 2020",81299,42.93
"Aug 18, 2020",111628,42.89
"Aug 17, 2020",208429,42.89
"Aug 14, 2020",310866,42.01
"Aug 13, 2020",329507,42.24
"Aug 12, 2020",397831,42.67
"Aug 11, 2020",432843,41.61
"Aug 10, 2020",367796,41.94
"Aug 7, 2020",398997,41.22
"Aug 6, 2020",359610,41.95
"Aug 5, 2020",491268,42.19
"Aug 4, 2020",451575,41.7
"Aug 3, 2020",338326,41.01
"Jul 31, 2020",318788,40.27
"Jul 30, 2020",487325,39.92
"Jul 29, 2020",295855,41.27
"Jul 28, 2020",276804,41.04
"Jul 27, 2020",377714,41.6
"Jul 24, 2020",353159,41.29
"Jul 23, 2020",389412,41.07
"Jul 22, 2020",333647,41.9
"Jul 21, 2020",389117,41.96
"Jul 20, 2020",60179,40.81
"Jul 17, 2020",88220,40.59
"Jul 16, 2020",200101,40.75
"Jul 15, 2020",352542,41.2
"Jul 14, 2020",426971,40.29
"Jul 13, 2020",370715,40.1
"Jul 10, 2020",393149,40.55
"Jul 9, 2020",367386,39.62
"Jul 8, 2020",286740,40.9
"Jul 7, 2020",256596,40.62
"Jul 6, 2020",373236,40.63
"Jul 2, 2020",347096,40.65
"Jul 1, 2020",407170,39.82
"Jun 30, 2020",370059,39.27
"Jun 29, 2020",343913,39.7
"Jun 26, 2020",356712,38.49
"Jun 25, 2020",451640,38.72
"Jun 24, 2020",499490,38.01
"Jun 23, 2020",368730,40.37
"Jun 22, 2020",315264,40.46
"Jun 19, 2020",64113,39.75
"Jun 18, 2020",113384,38.84
"Jun 17, 2020",239516,37.96
"Jun 16, 2020",366323,38.38
"Jun 15, 2020",387546,37.12
"Jun 12, 2020",406508,36.26
"Jun 11, 2020",513912,36.34
"Jun 10, 2020",385868,39.6
"Jun 9, 2020",396033,38.94
"Jun 8, 2020",416639,38.19
"Jun 5, 2020",396856,39.55
"Jun 4, 2020",307612,37.41
"Jun 3, 2020",494253,37.29
"Jun 2, 2020",343483,36.81
"Jun 1, 2020",385710,35.44
"May 29, 2020",443647,35.49
"May 28, 2020",440168,33.71
"May 27, 2020",415246,32.81
"May 26, 2020",466737,34.35
"May 22, 2020",429036,33.25
"May 21, 2020",372814,33.92
"May 20, 2020",406431,33.49
"May 19, 2020",430823,32.5
"May 18, 2020",89376,31.82
"May 15, 2020",108016,29.43
"May 14, 2020",160507,27.56
"May 13, 2020",150864,25.29
"May 12, 2020",212335,25.78
"May 11, 2020",179591,24.14
"May 8, 2020",205181,24.74
"May 7, 2020",310261,23.55
"May 6, 2020",381165,23.99
"May 5, 2020",387240,24.56
"May 4, 2020",311488,20.39
"May 1, 2020",403201,19.78
"Apr 30, 2020",545344,18.84
"Apr 29, 2020",554134,15.06
"Apr 28, 2020",897087,12.34
"Apr 27, 2020",623201,12.78
"Apr 24, 2020",600220,16.94
"Apr 23, 2020",833584,16.5
"Apr 22, 2020",1235218,13.78
"Apr 21, 2020",2288230,10.01
"Apr 20, 2020",247947,-37.63
"Apr 17, 2020",240628,18.27
"Apr 16, 2020",350942,19.87
"Apr 15, 2020",544797,19.87
"Apr 14, 2020",785478,20.11
"Apr 13, 2020",775120,22.41
"Apr 9, 2020",1122149,22.76
"Apr 8, 2020",823554,25.09
"Apr 7, 2020",797707,23.63
"Apr 6, 2020",752710,26.08
"Apr 3, 2020",1007577,28.34
"Apr 2, 2020",1095972,25.32
"Apr 1, 2020",703286,20.31
"Mar 31, 2020",660082,20.48
"Mar 30, 2020",758711,20.09
"Mar 27, 2020",603124,21.51
"Mar 26, 2020",633877,22.6
"Mar 25, 2020",618725,24.49
"Mar 24, 2020",659697,24.01
"Mar 23, 2020",852951,23.36
"Mar 20, 2020",1133808,22.43
"Mar 19, 2020",136722,25.22
"Mar 18, 2020",309481,20.37
"Mar 17, 2020",545820,26.95
"Mar 16, 2020",698829,28.7
"Mar 13, 2020",743129,31.73
"Mar 12, 2020",1025036,31.5
"Mar 11, 2020",874646,32.98
"Mar 10, 2020",1064632,34.36
"Mar 9, 2020",1774383,31.13
"Mar 6, 2020",1276180,41.28
"Mar 5, 2020",704591,45.9
"Mar 4, 2020",745856,46.78
"Mar 3, 2020",1011933,47.18
"Mar 2, 2020",949471,46.75
"Feb 28, 2020",1101659,44.76
"Feb 27, 2020",1011915,47.09
"Feb 26, 2020",884482,48.73
"Feb 25, 2020",764989,49.9
"Feb 24, 2020",765515,51.43
"Feb 21, 2020",707555,53.38
"Feb 20, 2020",676179,53.78
"Feb 19, 2020",113683,53.29
"Feb 18, 2020",221774,52.05
"Feb 14, 2020",607343,52.05
"Feb 13, 2020",745400,51.42
"Feb 12, 2020",795256,51.17
"Feb 11, 2020",725733,49.94
"Feb 10, 2020",715894,49.57
"Feb 7, 2020",768345,50.32
"Feb 6, 2020",750659,50.95
"Feb 5, 2020",887946,50.75
"Feb 4, 2020",859357,49.61
"Feb 3, 2020",876044,50.11
"Jan 31, 2020",827907,51.56
"Jan 30, 2020",720123,52.14
"Jan 29, 2020",624979,53.33
"Jan 28, 2020",633963,53.48
"Jan 27, 2020",712880,53.14
"Jan 24, 2020",586195,54.19
"Jan 23, 2020",703995,55.59
"Jan 22, 2020",620119,56.74
"Jan 21, 2020",648335,58.34
"Jan 17, 2020",122561,58.54
"Jan 16, 2020",182871,58.52
"Jan 15, 2020",433169,57.81
"Jan 14, 2020",507714,58.23
"Jan 13, 2020",584002,58.08
"Jan 10, 2020",596186,59.04
"Jan 9, 2020",750933,59.56
"Jan 8, 2020",1205710,59.61
"Jan 7, 2020",582649,62.7
"Jan 6, 2020",724236,63.27
"Jan 3, 2020",885861,63.05
"Jan 2, 2020",486873,61.18
"Dec 31, 2019",494535,61.06
"Dec 30, 2019",427149,61.68
"Dec 27, 2019",351899,61.72
"Dec 26, 2019",265091,61.68
"Dec 24, 2019",204535,61.11
"Dec 23, 2019",314711,60.52
"Dec 20, 2019",552517,60.44
"Dec 19, 2019",426341,61.22
"Dec 18, 2019",131071,60.93
"Dec 17, 2019",163744,60.94
"Dec 16, 2019",347395,60.21
"Dec 13, 2019",512288,60.07
"Dec 12, 2019",530851,59.18
"Dec 11, 2019",589650,58.76
"Dec 10, 2019",566822,59.24
"Dec 9, 2019",511561,59.02
"Dec 6, 2019",679609,59.2
"Dec 5, 2019",649461,58.43
"Dec 4, 2019",760541,58.43
"Dec 3, 2019",560554,56.1
"Dec 2, 2019",616423,55.96
"Nov 29, 2019",718724,55.17
"Nov 27, 2019",454256,58.11
"Nov 26, 2019",443816,58.41
"Nov 25, 2019",420642,58.01
"Nov 22, 2019",508244,57.77
"Nov 21, 2019",593533,58.58
"Nov 20, 2019",674891,57.11
"Nov 19, 2019",121214,55.21
"Nov 18, 2019",159328,57.05
"Nov 15, 2019",375993,57.72
"Nov 14, 2019",516832,56.77
"Nov 13, 2019",547635,57.12
"Nov 12, 2019",586568,56.8
"Nov 11, 2019",498981,56.86
"Nov 8, 2019",636941,57.24
"Nov 7, 2019",678165,57.15
"Nov 6, 2019",623258,56.35
"Nov 5, 2019",435319,57.23
"Nov 4, 2019",580350,56.54
"Nov 1, 2019",538117,56.2
"Oct 31, 2019",677419,54.18
"Oct 30, 2019",659328,55.06
"Oct 29, 2019",521457,55.54
"Oct 28, 2019",437020,55.81
"Oct 25, 2019",445020,56.66
"Oct 24, 2019",480764,56.23
"Oct 23, 2019",620202,55.97
"Oct 22, 2019",506573,54.16
"Oct 21, 2019",95979,53.31
"Oct 18, 2019",174477,53.78
"Oct 17, 2019",418422,53.93
"Oct 16, 2019",451643,53.36
"Oct 15, 2019",511249,52.81
"Oct 14, 2019",467643,53.59
"Oct 11, 2019",467643,54.7
"Oct 10, 2019",613944,53.55
"Oct 9, 2019",632666,52.59
"Oct 8, 2019",658324,52.63
"Oct 7, 2019",549019,52.75
"Oct 4, 2019",541104,52.81
"Oct 3, 2019",642466,52.45
"Oct 2, 2019",590306,52.64
"Oct 1, 2019",589176,53.62
"Sep 30, 2019",532522,54.07
"Sep 27, 2019",712966,55.91
"Sep 26, 2019",599653,56.41
"Sep 25, 2019",563550,56.49
"Sep 24, 2019",591529,57.29
"Sep 23, 2019",526785,58.64
"Sep 20, 2019",576019,58.09
"Sep 19, 2019",112327,58.13
"Sep 18, 2019",216961,58.11
"Sep 17, 2019",993237,59.34
"Sep 16, 2019",1404916,62.9
"Sep 13, 2019",599470,54.85
"Sep 12, 2019",845977,55.09
"Sep 11, 2019",858772,55.75
"Sep 10, 2019",755472,57.4
"Sep 9, 2019",646993,57.85
"Sep 6, 2019",714294,56.52
"Sep 5, 2019",712466,56.3
"Sep 4, 2019",682298,56.26
"Sep 3, 2019",970804,53.94
"Aug 30, 2019",708268,55.1
"Aug 29, 2019",630760,56.71
"Aug 28, 2019",674048,55.78
"Aug 27, 2019",596624,54.93
"Aug 26, 2019",679022,53.64
"Aug 23, 2019",807151,54.17
"Aug 22, 2019",621573,55.35
"Aug 21, 2019",704035,55.68
"Aug 20, 2019",659258,56.34
"Aug 19, 2019",113571,56.21
"Aug 16, 2019",168345,54.87
"Aug 15, 2019",527866,54.47
"Aug 14, 2019",718293,55.23
"Aug 13, 2019",783486,57.1
"Aug 12, 2019",611027,54.93
"Aug 9, 2019",726386,54.5
"Aug 8, 2019",724762,52.54
"Aug 7, 2019",1063214,51.09
"Aug 6, 2019",682794,53.63
"Aug 5, 2019",823844,54.69
"Aug 2, 2019",739810,55.66
"Aug 1, 2019",886748,53.95
"Jul 31, 2019",614001,58.58
"Jul 30, 2019",547401,58.05
"Jul 29, 2019",529742,56.87
"Jul 26, 2019",476785,56.2
"Jul 25, 2019",559282,56.02
"Jul 24, 2019",745248,55.88
"Jul 23, 2019",521876,56.77
"Jul 22, 2019",619483,56.22
"Jul 19, 2019",105217,55.63
"Jul 18, 2019",215361,55.3
"Jul 17, 2019",504432,56.78
"Jul 16, 2019",712540,57.62
"Jul 15, 2019",566818,59.58
"Jul 12, 2019",469029,60.21
"Jul 11, 2019",573019,60.2
"Jul 10, 2019",690656,60.43
"Jul 9, 2019",551872,57.83
"Jul 8, 2019",540861,57.66
"Jul 5, 2019",698015,57.51
"Jul 3, 2019",600131,57.34
"Jul 2, 2019",878938,56.25
"Jul 1, 2019",674887,59.09
"Jun 28, 2019",556101,58.47
"Jun 27, 2019",531405,59.43
"Jun 26, 2019",686817,59.38
"Jun 25, 2019",673140,57.83
"Jun 24, 2019",597164,57.9
"Jun 21, 2019",676047,57.43
"Jun 20, 2019",854514,56.65
"Jun 19, 2019",122838,53.76
"Jun 18, 2019",181640,53.9
"Jun 17, 2019",397868,51.93
"Jun 14, 2019",574229,52.51
"Jun 13, 2019",945024,52.28
"Jun 12, 2019",786105,51.14
"Jun 11, 2019",642940,53.27
"Jun 10, 2019",687146,53.26
"Jun 7, 2019",828133,53.99
"Jun 6, 2019",790067,52.59
"Jun 5, 2019",943186,51.68
"Jun 4, 2019",831625,53.48
"Jun 3, 2019",984308,53.25
"May 31, 2019",1031488,53.5
"May 30, 2019",842281,56.59
"May 29, 2019",1124959,58.81
"May 28, 2019",1020323,59.14
"May 24, 2019",758099,58.63
"May 23, 2019",1108052,57.91
"May 22, 2019",766728,61.42
"May 21, 2019",641680,62.99
"May 20, 2019",131888,63.1
"May 17, 2019",215802,62.76
"May 16, 2019",545679,62.87
"May 15, 2019",723001,62.02
"May 14, 2019",751668,61.78
"May 13, 2019",1003106,61.04
"May 10, 2019",786494,61.66
"May 9, 2019",769583,61.7
"May 8, 2019",791769,62.12
"May 7, 2019",842810,61.4
"May 6, 2019",768810,62.25
"May 3, 2019",646866,61.94
"May 2, 2019",914661,61.81
"May 1, 2019",676872,63.6
"Apr 30, 2019",750494,63.91
"Apr 29, 2019",654076,63.5
"Apr 26, 2019",1000836,63.3
"Apr 25, 2019",603001,65.21
"Apr 24, 2019",678386,65.89
"Apr 23, 2019",700598,66.3
"Apr 22, 2019",763527,65.7
"Apr 18, 2019",148238,64.0
"Apr 17, 2019",235376,63.76
"Apr 16, 2019",547469,64.05
"Apr 15, 2019",555858,63.4
"Apr 12, 2019",625588,63.89
"Apr 11, 2019",760504,63.58
"Apr 10, 2019",722216,64.61
"Apr 9, 2019",790677,63.98
"Apr 8, 2019",895767,64.4
"Apr 5, 2019",686862,63.08
"Apr 4, 2019",684973,62.1
"Apr 3, 2019",799672,62.46
"Apr 2, 2019",793227,62.58
"Apr 1, 2019",670808,61.59
"Mar 29, 2019",705559,60.14
"Mar 28, 2019",712209,59.3
"Mar 27, 2019",732150,59.41
"Mar 26, 2019",685988,59.94
"Mar 25, 2019",705399,58.82
"Mar 22, 2019",738840,59.04
"Mar 21, 2019",655380,59.98
"Mar 20, 2019",786342,59.83
"Mar 19, 2019",114822,59.03
"Mar 18, 2019",157241,59.09
"Mar 15, 2019",507393,58.52
"Mar 14, 2019",567604,58.61
"Mar 13, 2019",610616,58.26
"Mar 12, 2019",652798,56.87
"Mar 11, 2019",597156,56.79
"Mar 8, 2019",747358,56.07
"Mar 7, 2019",628824,56.66
"Mar 6, 2019",637677,56.22
"Mar 5, 2019",538399,56.56
"Mar 4, 2019",549396,56.59
"Mar 1, 2019",684186,55.8
"Feb 28, 2019",496678,57.22
"Feb 27, 2019",577227,56.94
"Feb 26, 2019",538919,55.5
"Feb 25, 2019",723012,55.48
"Feb 22, 2019",513439,57.26
"Feb 21, 2019",546202,56.96
"Feb 20, 2019",685111,56.92
"Feb 19, 2019",153728,56.09
"Feb 15, 2019",276907,55.59
"Feb 14, 2019",623546,54.41
"Feb 13, 2019",706552,53.9
"Feb 12, 2019",708312,53.1
"Feb 11, 2019",750242,52.41
"Feb 8, 2019",621003,52.72
"Feb 7, 2019",749010,52.64
